username,replied_to_username,location,verified,created_at,text
Meoz88, , ,False,2021-10-25 22:42:39+00:00,"Favorite player of all time: Tracy McGrady

Player I dislike: Russell Westbrook

Player that grew on me: Brandon Roy

Most overrated player: Kyrie Irving

Most underrated player: Vince Carter

The G.O.A.T.: Michael Jordan"
Nxah_19,RTNBA, ,False,2021-10-25 22:41:57+00:00,"@RTNBA Favorite player of all time: Michael Jordan 
Player I dislike: Kyle Kuzma 
Player that grew on me: Tyler Herro
Most overrated player: Russell Westbrook 
Most underrated player: Mikal Bridges 
The G.O.A.T.: Kareem Abdul-Jabbar &amp; Michael Jordan"
bayless_ebooks, , ,False,2021-10-25 22:41:17+00:00,"Russell Westbrook, going home to LA, Matt."
Thewirefanboy,zein_PD10, ,False,2021-10-25 22:37:50+00:00,@zein_PD10 @notorioustei Shai over westbrick
Jmart365, , ,False,2021-10-25 22:33:09+00:00,"The year mahomes is having so far reminds me of Russell Westbrook. Both relied too much on just their athleticism, but stop working at their craft. Now mahomes has to be cerebral and methodical. All those wow plays (terrible technique) people catch up to."
burkonline,RTNBA, ,False,2021-10-25 22:31:12+00:00,"@RTNBA Lebron James
Patrick Beverley
Ben Simmons
Russell Westbrook 
Lebron James"
trustdaluv, , ,False,2021-10-25 22:29:32+00:00,"Favorite player of all time: Russell Westbrook 

Player I dislike: Kemba Walker 

Player that grew on me: KAT

Most overrated player: Bradley Beal 

Most underrated player: Seth Curry

The G.O.A.T.: Bron

Comment/quote with your answers"
deems097,RTNBA,Grand Island,False,2021-10-25 22:25:25+00:00,"@RTNBA Favorite player of all time: Russell Westbrook 

Player I dislike: that lo life cowardly backstabbing traitorous snake Kevin Durant 

Player that grew on me: Russell Westbrook 

Most overrated player: bitch ass Stephanie Curry 

Most underrated player: 

The G.O.A.T.: Jordan"
WattAreYou90,notorioustei, ,False,2021-10-25 22:22:49+00:00,@notorioustei Ja. Shai. Fox. Westbrick.
obiwanshanobi1,CD_illest, ,False,2021-10-25 22:18:53+00:00,"@CD_illest @RyanWardLA @LakersNation Yeah he seems to be a very slow starter, I believe in him, he is just gonna need some time to figure things out because I still haven't seen him REALLY play like Russell Westbrook, that firey in your face scream dunk cuss rock the baby Russ that we all know and love."
scottfree321,Nasa_Grounded, ,False,2021-10-25 22:14:06+00:00,"@Nasa_Grounded @Vette510 @Kaibeast5 @DOCtheSAVAGE @Mar6Clark @MichaelHorst94 @TheHoopCentral You’re talking about russell westbrook when he was playing on the wizards? in the eastern conference? alongside the player averaging the second highest ppg? either way i’m not arguing curry&gt;russ, i could care less"
DameDeadAF, , ,False,2021-10-25 22:12:54+00:00,You can watch games and clearly see Russell Westbrook is not a good overall defender. When he tries on ball he’s decent but he is terrible at nearly every other facet especially rotating and help defending.
fantasybballbot, , ,False,2021-10-25 22:10:27+00:00,"team with Goku, Kevin love, ross teeter, Russell westbrook, and Anthony davis"
SmittyForSix, , ,False,2021-10-25 22:06:43+00:00,are you Russell Westbrook? cause i want u to rock my baby 😫😫
Supa2800, , ,False,2021-10-25 22:00:01+00:00,Can somebody please fire Russell Westbrook’s stylist 🤣🤣🤣🤣🤣
AlphaSixFour, , ,False,2021-10-25 21:58:07+00:00,"Russell Westbrook keeps his money in a Rubberband still, This is old school Energy needs to make a come back lol"
WorldwideLakers, , ,False,2021-10-25 21:53:42+00:00,"kwame brown talking all this shit about lakers players first russell westbrook now AD, he wasnt talking shit too kobe when kobe bryant had his sorry ass traded thou"
ddpage369,mulonda_k, ,False,2021-10-25 21:51:55+00:00,"@mulonda_k @WorldWideWob Go into a 2–3 Zone Defense against Ja Morant with either Kent Bazemore or Avery Bradley with Russell Westbrook.
Only these 2."
jadgre10, , ,False,2021-10-25 21:49:06+00:00,"Favorite NBA player of All-Time: Jimmy Butler

NBA player I dislike: Lebron James

NBA player that grew on me: Kevin Durant

Most overrated NBA player: Russell Westbrook 

Most underrated NBA player: TMAC

The G.O.A.T.: MJ"
JohnnyNBA, , ,False,2021-10-25 21:47:01+00:00,"Russell Westbrook stats after three games:

36 points
15-43 FG
1-11 from three
5-12 free throws
26 assists
23 rebounds (4 of those offensive)
6 steals
1 block
17 turnovers
12 fouls
107 minutes"
_AZTEC10,OhSo__, ,False,2021-10-25 21:42:59+00:00,@OhSo__ ask russell westbrook
Danizeh,notorioustei, ,False,2021-10-25 21:29:19+00:00,@notorioustei Fox Ja Shai Westbrick
Spurs_Hoops211,TheTyJager, ,False,2021-10-25 21:28:12+00:00,"@TheTyJager Favorite player of all time: Tim Duncan

Player I dislike: James Harden

Player that grew on me: Russell Westbrook

Most overrated player: Lonzo Ball (even though I like him a lot) 

Most underrated player: Demar Derozan

The G.O.A.T.: Michael Jordan"
GODLYTHERULER, , ,False,2021-10-25 21:26:33+00:00,russell westbrook is getting his 200th triple double this season..6’2 my stomach
BeagleDogFather, , ,False,2021-10-25 21:16:09+00:00,"After 3 games, Russell Westbrook is an even bigger dog than I thought he was.  The worst trade in Laker history will submarine this team.  He's 15-43 and 1-11 from 3.  This team has ZERO chance of winning if he plays.  PERIOD!"
thatboi_ignacio,kimandone, ,False,2021-10-25 21:13:50+00:00,@kimandone New foul rule got harden looking like Russell Westbrook
De__Cole, , ,False,2021-10-25 20:59:27+00:00,The Ja Morant/Russell Westbrook comparison is a terrible one. He’s more like a mix between AI &amp; John Wall
scraw28,WhistleSports, ,False,2021-10-25 20:54:22+00:00,"@WhistleSports Favorite player of all time: Hakeem Olajuwon and Isiah Thomas

Player I dislike: Russell Westbrook 

Player that grew on me: Jamal Murray

Most overrated player: Tracy McGrady

Most underrated player: Joe Dumars

The G.O.A.T.: Michael Jeffery Jordan"
ddpage369,DylanFrew6, ,False,2021-10-25 20:52:20+00:00,"@DylanFrew6 @LeGoat23789799 @QuantChild @RockTheBabyRuss Russell Westbrook’s poor 3-point shooting is a strain on the Lakers Halfcourt Offense, at least they have Carmelo Anthony off the bench draining 3-pointers."
KenHeLive,RickeyeBeerGuy, ,False,2021-10-25 20:47:35+00:00,@RickeyeBeerGuy @johnhollinger I think playing in a lineup with Russell Westbrook and DeAndre Jordan have something to do with it. Obviously he’s not peak LeBron athletically.
optimal_dfs, , ,False,2021-10-25 20:45:01+00:00,"🏀 NBA Projection Updates 🏀

Wayne Ellington ❌
12.9 pts -&gt; 0.0 pts

Rajon Rondo 
14.9 pts -&gt; 4.6 pts

Carmelo Anthony 
16.0 pts -&gt; 21.8 pts

Dwight Howard 
12.2 pts -&gt; 16.5 pts

Russell Westbrook 
42.1 pts -&gt; 45.6 pts"
Day1BrodieFan,TheKn0wnUnknown, ,False,2021-10-25 20:40:46+00:00,@TheKn0wnUnknown They also think Jrue holiday is better than russell Westbrook.  Man NBA Twitter is 90 percent idiots mad maybe it's AD that doesn't want to play at the 5 and not Vogel deciding not to play him at the 5.
NotThtGuyDrake,TheHoopCentral, ,False,2021-10-25 20:36:05+00:00,@TheHoopCentral Russell Westbrook
CarlaWVTM13, ,Hoover,False,2021-10-25 20:34:59+00:00,This Showtime documentary on Russell Westbrook is really good! Brings back some good memories of covering the Thunder championship run in 2012 as a reporter in OKC.
D0nnDada, , ,False,2021-10-25 20:29:10+00:00,Russell Westbrook needs to get his life together
SueChainz_, , ,False,2021-10-25 20:27:39+00:00,Now I love Russell Westbrook but his outfits been pissing me off lately lol
ddpage369,BC7_Games, ,False,2021-10-25 20:25:37+00:00,@BC7_Games @DantheLakersFAN Have you noticed Russell Westbrook’s perimeter defense ? They always ask Kent Bazemore or Avery Bradley to guard the toughest scorer. This is why you can’t afford to start defensive liability Malik Monk next to Westbrook.
LookAtNumber2, , ,False,2021-10-25 20:21:57+00:00,Still haven’t seen the Russell Westbrook documentary 🥺
njones1213,DoMeatRbx, ,False,2021-10-25 20:20:52+00:00,@DoMeatRbx @BolWrld @RockTheBabyRuss @Lakers Westbrick trash
zhakwon, , ,False,2021-10-25 20:08:53+00:00,Lamar Jackson is the Russell Westbrook of Football. Mans get hated for no reason at all
ddpage369,_azfreshness24, ,False,2021-10-25 20:07:07+00:00,"@_azfreshness24 That didn’t age well. 😅😅😅
Russell Westbrook with 9 turnovers against the Memphis Grizzlies and shot 5 for 15= 33.3% field goal percentage. This what you DO NOT DUPLICATE Dennis Schroder"
HeGot_Sole, , ,False,2021-10-25 20:02:17+00:00,I’m still trying hard to change my mind on Russell Westbrook lol he’s so frustrating but I’m hopeful he’ll get better over these next few weeks as they figure shit out
ddpage369,pg13sucks, ,False,2021-10-25 19:57:51+00:00,@pg13sucks @HADeeznuggs @_JasonLT @Juwan_1994 Lebron let those 9 turnovers and 5 for 15 shooting stats of Russell Westbrook slide last night because it was only the Memphis Grizzlies. Against the Top 8 NBA contenders those games are for pride. Lebron making his MVP statement.
__philmatic,JCorignani, ,False,2021-10-25 19:55:10+00:00,@JCorignani @ayeayeaye3x @sdotgatewood @ctclevelandfan @HenryTheBlasian See KD with Russell Westbrook is good. But KD with Kyrie? That’s a whole different story my guy. Along with another shooter/rebounder in Klove? That team would’ve been able to keep up with the warriors in 3 pt shooting
ddpage369,pg13sucks, ,False,2021-10-25 19:54:44+00:00,"@pg13sucks @HADeeznuggs @_JasonLT @Juwan_1994 Washington Wizards went nowhere in the NBA Playoffs and Russell Westbrook had an entire roster dedicated to whatever he wanted to do, THIS IS THE LAKERS THOUGH. 😀😀😀 Westbrook is the #3 Option here behind 2 NBA Champions."
fantasybballbot, , ,False,2021-10-25 19:50:19+00:00,"team with Anthony davis, kyrie irving, Russell westbrook, larry bird, and dwyane wade"
Yvaeltercero1_3,Rybezius, ,False,2021-10-25 19:49:38+00:00,"@Rybezius Westbrick is averaging
12 7.7 and 8.7 🥶 
36 mins per game 😪 
34% FG 🔥🔥🔥 
9% from 3 🎯 
41.7% Free throws 💪 
5.6 turnovers per game 🤝"
Yvaeltercero1_3,_LakersdaMassa, ,False,2021-10-25 19:49:27+00:00,"@_LakersdaMassa Westbrick is averaging
12 7.7 and 8.7 🥶 
36 mins per game 😪 
34% FG 🔥🔥🔥 
9% from 3 🎯 
41.7% Free throws 💪 
5.6 turnovers per game 🤝"
_JoeyMason,HoopProspecting, ,False,2021-10-25 19:48:13+00:00,@HoopProspecting Russell Westbrook or Nikola Vucevic
MrOKCtober,mattravis, ,False,2021-10-25 19:46:17+00:00,"Lmao, Jim Traber was trashing Westbrook and got cut off the air, and  @mattravis says, “did Russell Westbrook knock you off?” 

Lolllll 😂 I loved that interaction"
JamesJa66118879, , ,False,2021-10-25 19:41:17+00:00,I can see Russell Westbrook as a 15/10/8 guy this year if he puts success over stats.
tev_bands, , ,False,2021-10-25 19:40:21+00:00,Russell Westbrook just hit a 3 in mycareer. Another reason why 2k is ass.
officiallyreid, , ,False,2021-10-25 19:35:30+00:00,RUSSELL WESTBROOK IS TRASH.
JaylenandJayson, , ,False,2021-10-25 19:35:07+00:00,Russell Westbrook is not a Hall of Famer
alexneedstop,ShamsCharania, ,False,2021-10-25 19:31:25+00:00,@ShamsCharania Russell Westbrook snubbed
The_NBAAnalyst, , ,False,2021-11-01 23:58:25+00:00,Kyle Kuzma + Kentavuous Caldwell-Pope + Montrezl Harrell + Aaron Holiday &gt;&gt;&gt;&gt;&gt;&gt;&gt; Russell Westbrook
TheCourtsideNws, , ,False,2021-11-01 23:52:24+00:00,Dame just a Russell Westbrook who had a 9-year hot shooting stretch
VStheBest215, , ,False,2021-11-01 23:37:11+00:00,"Them: you working on those beats
Me: Do Russell Westbrook turnover the ball? 🤣"
AuthorStyles71, , ,False,2021-11-01 23:29:21+00:00,"Stop with the Knicks trade rumors, we don't want or need Westbrick....leave my squad as it is...don't mess up a good thing for fools gold!
#Longtimefan
#KnicksNation 
#Leavewellenoughalone"
HoodieYeezy,Chaomedia, ,False,2021-11-01 23:20:49+00:00,@Chaomedia Lebron fans just find any and every way to hate on kuz have fun with westbrick we won the trade
L0RDGRiFTH,egrn720,Maryland,False,2021-11-01 23:20:33+00:00,"@egrn720 @Cam_Unstoppable What in the fuck are you talking about? That isn’t using the glass, you aim for the square he was trying to throw the ball to Saturn. Y’all gotta knock this bullshit off Westbrick is called Westbrick for a reason."
Michael95449257,dmorey, ,False,2021-11-01 23:19:21+00:00,"@dmorey 
RUSSELL WESTBROOK FOR BEN SIMMONS....
YES"
Kc4Tw,toby2turnt, ,False,2021-11-01 23:16:09+00:00,@toby2turnt @KnicksKaiSZN @BullsGotNext Lol he sucks but he's better than westbrick
MikeyyDayz, , ,False,2021-11-01 23:02:52+00:00,"Austin Reaves is a rookie and gets to go home and tell his friends he has been teammates in his first year with 

Anthony Davis 
Lebron James
Carmelo Anthony
Russell Westbrook 
Dwight Howard"
_RobbyOG, , ,False,2021-11-01 23:00:29+00:00,Ive never seen a shooter so terrible but shoots with absolute confidence than Russell Westbrook.
Quintssential,HenryTheBlasian, ,False,2021-11-01 23:00:05+00:00,@HenryTheBlasian Westbrick 2017 was a sympathy mvp definitely him
SlimObx,TrashTalk_fr, ,False,2021-11-01 22:59:43+00:00,"@TrashTalk_fr Stephen Curry
Magic
Jason Kidd
John Stockton
Steve Nash
Gary Payton
Penny Hardaway
Isiah Thomas
Tony Parker
Russell Westbrook
Et pour le fun Jayson Williams"
BIG_23rdACE, , ,False,2021-11-01 22:59:13+00:00,"Nobody:

#SkipBayless: Russell westbrick and lebrick James!!

😂😂😂😂🤦🏾‍♂️ fall back skip!"
sorryimbIZZI,WizardsLead, ,False,2021-11-01 22:48:53+00:00,@WizardsLead “They traded Russell Westbrook for basically an entire functioning basketball team”
limon_oscar25,oscarosorio_dj, ,False,2021-11-01 22:47:40+00:00,@oscarosorio_dj WESTBRICK!
BryceOstheimer_,alsouqi_omar, ,False,2021-11-01 22:44:59+00:00,"@alsouqi_omar PG: Russell Westbrook
SG: Kobe Bryant
SF: Dr. J
PF: Giannis Antetokounmpo
C: Wilt Chamberlain 

= 🏆"
drippyjets,Cam_Unstoppable, ,False,2021-11-01 22:24:36+00:00,@Cam_Unstoppable WestBRICK at his finest
spicey_xx, , ,False,2021-11-01 22:09:58+00:00,Westbrick is one of the funniest banter names...
Old_Laker_Fan,LakersNation, ,False,2021-11-01 22:00:49+00:00,@LakersNation @RyanWardLA Best way to describe Russell Westbrook is that he plays ANGRY.  The team will feed off of his aggressiveness and will get easy buckets.  The only other player who always played ANGRY is Charles Barkley
kraviznina98,dusxko, ,False,2021-11-01 22:00:23+00:00,@dusxko Westbrick 🥰
ImNotACeleb420,hazy_hez, ,False,2021-11-01 21:55:03+00:00,@hazy_hez @candyredpaint @4theculture____ I thought that was Russell Westbrook
ShamarRoos,Sietss03, ,False,2021-11-01 21:41:08+00:00,@Sietss03 @DbrendUTD @markgoldbridge Westbrick&gt;dame
ddpage369,nbacommish17, ,False,2021-11-01 21:40:39+00:00,@nbacommish17 @LakerTherapy @GuruLakers Thankfully Coach Vogel didn’t let Russell Westbrook guard Steph Curry ONLY KENT BAZEMORE AND AVERY BRADLEY
sinayekotobe,avsluq, ,False,2021-11-01 21:29:49+00:00,@avsluq He was really westbrick with this one😭
AidensNotHere,Clappy_Gilmore, ,False,2021-11-01 21:28:41+00:00,"@Clappy_Gilmore @SadBigBlueFan @TheNBACentral Yeah well if the wizards end up being a top 5 seed I dont think Beal will win, the Wizards roster is really good, trading westbrick was a good idea"
darius_sn,Cam_Unstoppable, ,False,2021-11-01 21:25:15+00:00,@Cam_Unstoppable Westbrick 😂😂
cedddigital, , ,False,2021-11-01 21:19:22+00:00,Is Russell Westbrook just a great athlete? Cuz the wizards doing great without him they actually look way better
bayless_ebooks, , ,False,2021-11-01 21:12:42+00:00,"Russell Westbrook to the Clippers at least the NBA - and a teacher for the game, instead of just taking th…."
mdussault77,xelAJF, ,False,2021-11-01 21:07:21+00:00,"@xelAJF @HartmanTeets6 @StoolGreenie No he isn’t. He thinks he is, he’s Carmelo Anthony or Russell Westbrook with less skill. Selfish me first player"
cambo2324,HenryTheBlasian, ,False,2021-11-01 21:05:25+00:00,@HenryTheBlasian Easy Russell WestBRICK BY FAR!!!!
The_Marketable1, , ,False,2021-11-01 20:56:54+00:00,"Stephen A On first take today:

“Hahaha I ain’t gon wear a dress I ain’t Russell Westbrook!”

Fam 😭😭"
jaziz239,LakeShowYo, ,False,2021-11-01 20:56:38+00:00,@LakeShowYo Westbrick
Azfura,JeffHardyStan, ,False,2021-11-01 20:54:38+00:00,@JeffHardyStan WESTBRICK @fireRL_
Giannis34Time,NBAMemes, ,False,2021-11-01 20:45:17+00:00,@NBAMemes Westbrick 🧱
BVB_DEV,xclusive_adrian, ,False,2021-11-01 20:45:05+00:00,@xclusive_adrian I knew we was getting Westbrick but I had hoped we wouldn’t lmao.
dj_b_plus, , ,False,2021-11-01 20:34:23+00:00,"No matter what is going on in my life, one thing is ALWAYS true…

There’s a Russell Westbrook GIF to properly &amp; accurately portray how I am feeling."
Simply_Deej, , ,False,2021-11-01 20:33:04+00:00,Something ain't right in the universe when Russell Westbrook has been a more efficient shooter than Dame Lillard from everywhere on the floor
fantasybballbot, , ,False,2021-11-01 20:30:56+00:00,"team with michael jordan, klay thompson, jason Voorhes, Russell westbrook, and dan barnes"
aliu_john, , ,False,2021-11-01 20:22:27+00:00,"I just saw somewhere that since 1977, Russell Westbrook has more triple-doubles than each and every one of the franchises combined bar the Lakers.

Incredible."
RyanWardLA, , ,True,2021-11-01 20:21:40+00:00,"Russell Westbrook on Carmelo Anthony: ""He's always been willing to do what's better for the team."""
SB4xJG4,Caiden27932544, ,False,2021-11-01 20:19:59+00:00,"@Caiden27932544 @HenryTheBlasian Terrible argument, Kevin durant won MVP in 2013-14, russell westbrook only played 46 games due to injury, by your logic Kevin durant only won MVP cuz westbrook was out, despite him averaging 32 on 50/40/90, very bad argument"
LakersNation, , ,False,2021-11-01 20:18:14+00:00,Russell Westbrook says his job is to always bring “positive” and good energy to the team.
JacobRude, , ,False,2021-11-01 20:16:07+00:00,"Russell Westbrook says he was, indeed, dancing up the court against the Cavs on Friday.

""When you're from LA, certain tunes hit you differently."""
TimKillian25,Troydan, ,False,2021-11-01 20:15:45+00:00,@Troydan Looks like Russell Westbrook...is that how he got the Lakers to sign him?!
TejS40,HenryTheBlasian, ,False,2021-11-01 20:11:01+00:00,"@HenryTheBlasian Well no matter who I say it's going to warrant hate, but in my opinion it's russell westbrook."
Rage_Man78,ChaWoo808, ,False,2021-11-01 20:09:05+00:00,@ChaWoo808 Westbrick 💀💀💀
SheIsTyraB, , ,False,2021-11-01 20:07:56+00:00,Nobody really be asking y’all. I tweet about Jalen Green and here come a Westbrick Stan. No Westbrick Stan should talk about Greens shooting. Please WTH???
SheIsTyraB, , ,False,2021-11-01 20:02:57+00:00,A Russell Westbrook fan is in my mentions about Green shooting. 💀
BurnerExcellent,christi58057269, ,False,2021-11-01 20:01:48+00:00,"@christi58057269 @HenryTheBlasian Then its russell westbrook and jokic 
Both 5th and 6th seeds"
KingChyll,HenryTheBlasian, ,False,2021-11-01 19:50:36+00:00,@HenryTheBlasian Westbrick there I said it 🤷🏾‍♂️
Tondruh,SpecificNY, ,False,2021-11-01 19:47:09+00:00,"@SpecificNY Player A: Damian Lillard 
Player B: Russell Westbrook"
CamavingafanRm,juan__KD, ,False,2021-11-01 19:43:35+00:00,@juan__KD WESTBRICK
syrenels,TraiMichael, ,False,2021-11-01 19:36:58+00:00,"@TraiMichael 😂😂😂 that shit fucked me up when I saw it this morning. 

Westbrook doing Westbrick shit is just typical lmfaoo"
981455414,HenryTheBlasian, ,False,2021-11-01 19:23:17+00:00,@HenryTheBlasian Russell Westbrook?
NatanelWRLD,Dom_2k, ,False,2021-11-01 19:20:49+00:00,@Dom_2k The Russell Westbrook trade
retrojeff3,flea333, ,False,2021-11-01 19:17:33+00:00,@flea333 what are your thoughts on russell westbrook so far?
Brandon__Neel, , ,False,2021-11-01 19:11:05+00:00,Skip calling Bron &amp; Russ “LeBrick &amp; Westbrick” is absolutely hilarious.
PhonzieOderNix,brendanfratis13, ,False,2021-11-01 19:07:12+00:00,"@brendanfratis13 Lmao idk why he's acting surprised, that's our commentary crew and he watched Westbrick do shit like that for his entire tenure as a rocket."
ddpage369,CSmoove_Sports, ,False,2021-11-01 18:58:42+00:00,@CSmoove_Sports @GuruLakers Russell Westbrook = Master of last second Bail-out Passes because he couldn’t do what he was originally trying to do = make the layup himself.
theintlfiles, , ,False,2021-11-01 18:49:28+00:00,Sports television week for me. Starting with Passion Play: Russell Westbrook.
TheTristanRaven,overtimemegan, ,False,2021-11-01 18:49:09+00:00,"@overtimemegan Anthony Davis will still be here, potentially Russell Westbrook since he plays well with AD. So yeah. Been a fan for 34 years now, I've seen the ups and downs. We'll still be here."
JAVIERVLADIMIR3, , ,False,2021-11-01 18:49:08+00:00,Russell Westbrook crip walking to Vanessa Bryant vixen cameo in snoop video song 😄😄😄😄hahaha Los Angeles funny people
coltonthompsn,PaulWWestbrook, ,False,2021-11-01 18:26:22+00:00,@PaulWWestbrook @NathanLclarke19 @ShamsCharania @TheAthletic @Stadium I know you’re not talking about field goal percentages with a Russell Westbrick profile picture. Bro makes every team he’s on worse. Notice how the wizards are thriving now. Lakers struggling.
HOF_AQ,YourRAGEz, ,False,2021-11-01 18:25:42+00:00,@YourRAGEz @LegendOfWinning Westbrick is not a top 25 player in the league in my eyes
AuthorShaunHolt,tischdeck, ,False,2021-11-01 18:25:29+00:00,"@tischdeck @barstoolsports Russell got 11 rings in 13 years.
Kareem has most pts ever.
Curry for at least a while should be considered the greatest shooter ever.
MJ was a megastar. American icon unlike any other hooper.
Wilt &amp; Westbrook were statistical freaks.
Stockton all-time AST &amp; STL.
Olajuwon blocks."
Pablo_Skillz, , ,False,2021-11-01 18:07:34+00:00,"Russell westbrook has more triple doubles than 29 NBA teams. Talk about stats, westbrook is a 🐐"
ItsCarlossHere, , ,False,2021-11-01 18:05:15+00:00,Before i go take this nap i just wanna say… FUCK RUSSELL WESTBROOK
Mtb4misoul,BleacherReport, ,False,2021-11-01 17:59:18+00:00,@BleacherReport @ShamsCharania Trade him for WestBrick and a bag of Funions
ManuRD75,JorgemotaTV, ,False,2021-11-01 17:57:46+00:00,@JorgemotaTV Russell Westbrick.
BrickhouseIND,ESPNPlus,Roseville,False,2021-11-08 23:59:35+00:00,@ESPNPlus @ESPNNBA @kirkgoldsberry Westbrick is changing his name to the cooler
iikeepitraw, , ,False,2021-11-08 23:58:01+00:00,Imagine if the nba actually had good coaching ..Russell westbrick would be an all time great player ..The coaching is trash compared to back then
kummar27,donakungne,South East,False,2021-11-08 23:55:05+00:00,@donakungne @Obriel6 Was about to say. Skip is all over this lol. Westbrick indeed. Trade his ass
Lakersx17,susan1234456789, ,False,2021-11-08 23:54:50+00:00,@susan1234456789 @TheNBACentral Yeah your right we don’t give af about you + Westbrick sucks
mikeymike164,ESPNNBA, ,False,2021-11-08 23:52:50+00:00,@ESPNNBA @KendrickPerkins But you said Westbrick is a good fit 🙄🙄🙄
bam2xtimez, , ,False,2021-11-08 23:50:53+00:00,John Wall is better than Russell Westbrook and I’m willing to die on that hill! Fuck a stat
BallsackSports, , ,False,2021-11-08 23:47:17+00:00,"Russell Westbrook is shooting 41% from midrange this year.

That’s better than:
Devin Booker
DeMar DeRozan
Damian Lillard
Jimmy Butler 
CJ McCollum
Kyle Lowry
Dennis Schroder (28%)
Mike Conley
Caruso (20%)"
lindyyy__, , ,False,2021-11-08 23:45:35+00:00,"Bro get Russell Westbrook out of LA!!! Should’ve neverrr let go of Caruso, KCP and Montrezz 🤦🏾‍♀️"
MurphyBraun_,HireCorby, ,False,2021-11-08 23:44:04+00:00,"@HireCorby If I was in a do or die situation where there was a 75% chance I would survive with the help of Russell Westbrook and a 50% chance I would survive on my own, I would take my chances without his help"
HireCorby,MurphyBraun_, ,False,2021-11-08 23:41:09+00:00,"@MurphyBraun_ Philly fans still tryna say Been Simmons-&gt;Dame Lillard, and now laker fans are goin Russell Westbrook-&gt;Ben Simmons and im lovin it"
ddpage369,_JasonLT, ,False,2021-11-08 23:40:24+00:00,"@_JasonLT Perfect REPLACEMENT FOR RUSSELL WESTBROOK. 😀😀😀
Should not share the court with Westbrook.
Lakers signed four or five (counting 35% for 3-pointers Trevor Ariza) 3-point shooters so THT can be the slasher style guard Westbrook is."
QuanGottaStack_, , ,False,2021-11-08 23:39:38+00:00,cant rely on Street Clothes aka AD nor Westbrick‼️
andrezindocorre,DiegoCa08610737, ,False,2021-11-08 23:38:57+00:00,@DiegoCa08610737 @BrasilKobe Efeito Westbrick
